T1Path,GTPath,set
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0790_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0790_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0791_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0791_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0791_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0791_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0791_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0791_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0792_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0792_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0792_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0792_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0793_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0793_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0793_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0793_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0794_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0794_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0794_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0794_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0794_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0794_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0795_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0795_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0795_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0795_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0796_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0796_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0796_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0796_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0797_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0797_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0798_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0798_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0798_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0798_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0798_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0798_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0799_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0799_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0799_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0799_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0800_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0800_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0800_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0800_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0801_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0801_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0801_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0801_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0801_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0801_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0802_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0802_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0802_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0802_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0803_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0803_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0803_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0803_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0804_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0804_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0805_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0805_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0805_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0805_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0806_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0806_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0806_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0806_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0807_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0807_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0808_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0808_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0808_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0808_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0808_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0808_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0809_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0809_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0809_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0809_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0810_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0810_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0810_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0810_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0811_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0811_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0811_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0811_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0811_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0811_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0812_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0812_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0812_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0812_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0813_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0813_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0814_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0814_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0815_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0815_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0815_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0815_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0816_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0816_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0816_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0816_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0816_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0816_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0817_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0817_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0818_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0818_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0818_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0818_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0819_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0819_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0820_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0820_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0820_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0820_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0820_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0820_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0821_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0821_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0821_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0821_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0822_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0822_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0822_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0822_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0822_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0822_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0823_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0823_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0823_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0823_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0824_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0824_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0825_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0825_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0825_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0825_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0826_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0826_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0826_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0826_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0827_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0827_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0827_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0827_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0828_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0828_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0828_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0828_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0829_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0829_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0829_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0829_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0830_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0830_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0830_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0830_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0831_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0831_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0831_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0831_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0832_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0832_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0833_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0833_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0833_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0833_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0834_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0834_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0834_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0834_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0835_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0835_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0835_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0835_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0835_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0835_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0836_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0836_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0836_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0836_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0836_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0836_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0837_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0837_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0838_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0838_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,valid
